input_data,target_data
ওরে *িটার,ওরে চিটার
ও-র-ে- -চ-ি-ট-া-র,ওরে চিটার
ও/র/ে/ /চ/ি/ট/া/র,ওরে চিটার
ওর* চি***,ওরে চিটার
ওরে*ছাগল,ওরে ছাগল
ও-র-ে- -ছ-া-গ-ল,ওরে ছাগল
ও/র/ে/ /ছ/া/গ/ল,ওরে ছাগল
ও** ছ*গল,ওরে ছাগল
ওর* ছিটার,ওরে ছিটার
ও-র-ে- -ছ-ি-ট-া-র,ওরে ছিটার
ও/র/ে/ /ছ/ি/ট/া/র,ওরে ছিটার
ওরে ছি***,ওরে ছিটার
ওর* দালাল,ওরে দালাল
ও-র-ে- -দ-া-ল-া-ল,ওরে দালাল
ও/র/ে/ /দ/া/ল/া/ল,ওরে দালাল
ও*ে দালাল,ওরে দালাল
ওরে ধ*্ষণ,ওরে ধর্ষণ
ও-র-ে- -ধ-র-্-ষ-ণ,ওরে ধর্ষণ
ও/র/ে/ /ধ/র/্/ষ/ণ,ওরে ধর্ষণ
ও** ধর্ষ*,ওরে ধর্ষণ
ওরে ধর*ষন,ওরে ধর্ষন
ও-র-ে- -ধ-র-্-ষ-ন,ওরে ধর্ষন
ও/র/ে/ /ধ/র/্/ষ/ন,ওরে ধর্ষন
**ে *র্ষ*,ওরে ধর্ষন
ওরে *ারোবাতারি,ওরে বারোবাতারি
ও-র-ে- -ব-া-র-ো-ব-া-ত-া-র-ি,ওরে বারোবাতারি
ও/র/ে/ /ব/া/র/ো/ব/া/ত/া/র/ি,ওরে বারোবাতারি
ওর* ব*রোবাতা**,ওরে বারোবাতারি
ওরে মা*ী,ওরে মাগী
ও-র-ে- -ম-া-গ-ী,ওরে মাগী
ও/র/ে/ /ম/া/গ/ী,ওরে মাগী
*রে মা*ী,ওরে মাগী
ওরে*মূর্খ,ওরে মূর্খ
ও-র-ে- -ম-ূ-র-্-খ,ওরে মূর্খ
ও/র/ে/ /ম/ূ/র/্/খ,ওরে মূর্খ
ওরে ম*র্খ,ওরে মূর্খ
ওরে মে*াপ,ওরে মেকাপ
ও-র-ে- -ম-ে-ক-া-প,ওরে মেকাপ
ও/র/ে/ /ম/ে/ক/া/প,ওরে মেকাপ
*রে ম*কাপ,ওরে মেকাপ
ওরে*লুইচ্চা,ওরে লুইচ্চা
ও-র-ে- -ল-ু-ই-চ-্-চ-া,ওরে লুইচ্চা
ও/র/ে/ /ল/ু/ই/চ/্/চ/া,ওরে লুইচ্চা
ও*ে *ুইচ**া,ওরে লুইচ্চা
ওর* লুচু,ওরে লুচু
ও-র-ে- -ল-ু-চ-ু,ওরে লুচু
ও/র/ে/ /ল/ু/চ/ু,ওরে লুচু
*রে লুচু,ওরে লুচু
ওরে লুচ্*া,ওরে লুচ্চা
ও-র-ে- -ল-ু-চ-্-চ-া,ওরে লুচ্চা
ও/র/ে/ /ল/ু/চ/্/চ/া,ওরে লুচ্চা
ওরে *ুচ্চা,ওরে লুচ্চা
কচি*কচি,কচি কচি
ক-চ-ি- -ক-চ-ি,কচি কচি
ক/চ/ি/ /ক/চ/ি,কচি কচি
কচি কচ*,কচি কচি
কচি খ*কি,কচি খুকি
ক-চ-ি- -খ-ু-ক-ি,কচি খুকি
ক/চ/ি/ /খ/ু/ক/ি,কচি খুকি
ক*ি**ুক*,কচি খুকি
কচ* ডাব,কচি ডাব
ক-চ-ি- -ড-া-ব,কচি ডাব
ক/চ/ি/ /ড/া/ব,কচি ডাব
কচি **ব,কচি ডাব
কচি ম*ইয়া,কচি মাইয়া
ক-চ-ি- -ম-া-ই-য়-া,কচি মাইয়া
ক/চ/ি/ /ম/া/ই/য়/া,কচি মাইয়া
*** মাইয়*,কচি মাইয়া
কচি ম*ল,কচি মাল
ক-চ-ি- -ম-া-ল,কচি মাল
ক/চ/ি/ /ম/া/ল,কচি মাল
কচি*ম**,কচি মাল
কচি ম*য়ে,কচি মেয়ে
ক-চ-ি- -ম-ে-য়-ে,কচি মেয়ে
ক/চ/ি/ /ম/ে/য়/ে,কচি মেয়ে
কচি *েয়ে,কচি মেয়ে
কট*টর আরএসএস,কট্টর আরএসএস
ক-ট-্-ট-র- -আ-র-এ-স-এ-স,কট্টর আরএসএস
ক/ট/্/ট/র/ /আ/র/এ/স/এ/স,কট্টর আরএসএস
কট্টর আর*সএস,কট্টর আরএসএস
কড়া *াল,কড়া মাল
ক-ড়-া- -ম-া-ল,কড়া মাল
ক/ড়/া/ /ম/া/ল,কড়া মাল
*** মাল,কড়া মাল
ক* রেট,কত রেট
ক-ত- -র-ে-ট,কত রেট
ক/ত/ /র/ে/ট,কত রেট
ক* রেট,কত রেট
কত লা*বে,কত লাগবে
ক-ত- -ল-া-গ-ব-ে,কত লাগবে
ক/ত/ /ল/া/গ/ব/ে,কত লাগবে
কত *াগব*,কত লাগবে
কতো খে*বা,কতো খেলবা
ক-ত-ো- -খ-ে-ল-ব-া,কতো খেলবা
ক/ত/ো/ /খ/ে/ল/ব/া,কতো খেলবা
ক*ো খে*বা,কতো খেলবা
কত্ত*বড়,কত্ত বড়
ক-ত-্-ত- -ব-ড-়,কত্ত বড়
ক/ত/্/ত/ /ব/ড/়,কত্ত বড়
ক**ত বড*,কত্ত বড়
কনফার্ম *ান্নাতি,কনফার্ম জান্নাতি
ক-ন-ফ-া-র-্-ম- -জ-া-ন-্-ন-া-ত-ি,কনফার্ম জান্নাতি
ক/ন/ফ/া/র/্/ম/ /জ/া/ন/্/ন/া/ত/ি,কনফার্ম জান্নাতি
কনফার*ম জ**্*াতি,কনফার্ম জান্নাতি
কয়ে*টা জঙ্গি,কয়েকটা জঙ্গি
ক-য়-ে-ক-ট-া- -জ-ঙ-্-গ-ি,কয়েকটা জঙ্গি
ক/য়/ে/ক/ট/া/ /জ/ঙ/্/গ/ি,কয়েকটা জঙ্গি
**েকট****্গি,কয়েকটা জঙ্গি
কল* ভরে,কলা ভরে
ক-ল-া- -ভ-র-ে,কলা ভরে
ক/ল/া/ /ভ/র/ে,কলা ভরে
কলা *রে,কলা ভরে
কল*র ধরে,কলার ধরে
ক-ল-া-র- -ধ-র-ে,কলার ধরে
ক/ল/া/র/ /ধ/র/ে,কলার ধরে
ক**র **ে,কলার ধরে
কলু* বলদের,কলুর বলদের
ক-ল-ু-র- -ব-ল-দ-ে-র,কলুর বলদের
ক/ল/ু/র/ /ব/ল/দ/ে/র,কলুর বলদের
*লুর *ল**র,কলুর বলদের
কসাই *ুজরাটের,কসাই গুজরাটের
ক-স-া-ই- -গ-ু-জ-র-া-ট-ে-র,কসাই গুজরাটের
ক/স/া/ই/ /গ/ু/জ/র/া/ট/ে/র,কসাই গুজরাটের
কস*ই গুজরাটের,কসাই গুজরাটের
কসাই নরে*্দ্র,কসাই নরেন্দ্র
ক-স-া-ই- -ন-র-ে-ন-্-দ-্-র,কসাই নরেন্দ্র
ক/স/া/ই/ /ন/র/ে/ন/্/দ/্/র,কসাই নরেন্দ্র
কসাই নরেন্দ**,কসাই নরেন্দ্র
ক*াই মদি,কসাই মদি
ক-স-া-ই- -ম-দ-ি,কসাই মদি
ক/স/া/ই/ /ম/দ/ি,কসাই মদি
কস*ই *দি,কসাই মদি
কসাই ম**,কসাই মু*
ক-স-া-ই- -ম-ু-*,কসাই মু*
ক/স/া/ই/ /ম/ু/*,কসাই মু*
ক*** মু*,কসাই মু*
কসাই ম**কে,কসাই মু*কে
ক-স-া-ই- -ম-ু-*-ক-ে,কসাই মু*কে
ক/স/া/ই/ /ম/ু/*/ক/ে,কসাই মু*কে
*সাই*মু*কে,কসাই মু*কে
কসাই *ু*র,কসাই মু*র
ক-স-া-ই- -ম-ু-*-র,কসাই মু*র
ক/স/া/ই/ /ম/ু/*/র,কসাই মু*র
ক**ই মু*র,কসাই মু*র
কসাই ম**কে,কসাই মো*কে
ক-স-া-ই- -ম-ো-*-ক-ে,কসাই মো*কে
ক/স/া/ই/ /ম/ো/*/ক/ে,কসাই মো*কে
কসা* *ো*ক*,কসাই মো*কে
কা* লু,কাং লু
ক-া-ং- -ল-ু,কাং লু
ক/া/ং/ /ল/ু,কাং লু
কাং ল*,কাং লু
কাংল* দের,কাংলা দের
ক-া-ং-ল-া- -দ-ে-র,কাংলা দের
ক/া/ং/ল/া/ /দ/ে/র,কাংলা দের
*াং*া দে*,কাংলা দের
কাংলা *েশে,কাংলা দেশে
ক-া-ং-ল-া- -দ-ে-শ-ে,কাংলা দেশে
ক/া/ং/ল/া/ /দ/ে/শ/ে,কাংলা দেশে
*াংলা দ**ে,কাংলা দেশে
কাংলা প*াকায়,কাংলা পতাকায়
ক-া-ং-ল-া- -প-ত-া-ক-া-য-়,কাংলা পতাকায়
ক/া/ং/ল/া/ /প/ত/া/ক/া/য/়,কাংলা পতাকায়
**ংল***তাকায়,কাংলা পতাকায়
ক*ংলা ভাষা,কাংলা ভাষা
ক-া-ং-ল-া- -ভ-া-ষ-া,কাংলা ভাষা
ক/া/ং/ল/া/ /ভ/া/ষ/া,কাংলা ভাষা
কাংলা ভ*ষ*,কাংলা ভাষা
কাং*া রা,কাংলা রা
ক-া-ং-ল-া- -র-া,কাংলা রা
ক/া/ং/ল/া/ /র/া,কাংলা রা
ক*ংলা রা,কাংলা রা
কাউয়া**দের,কাউয়া *দের
ক-া-উ-য়-া- -*-দ-ে-র,কাউয়া *দের
ক/া/উ/য়/া/ /*/দ/ে/র,কাউয়া *দের
কা*য়া**দের,কাউয়া *দের
কাঙল* দেশের,কাঙলু দেশের
ক-া-ঙ-ল-ু- -দ-ে-শ-ে-র,কাঙলু দেশের
ক/া/ঙ/ল/ু/ /দ/ে/শ/ে/র,কাঙলু দেশের
কাঙ** দে*ের,কাঙলু দেশের
কা*লু রা,কাঙলু রা
ক-া-ঙ-ল-ু- -র-া,কাঙলু রা
ক/া/ঙ/ল/ু/ /র/া,কাঙলু রা
কাঙল* র*,কাঙলু রা
কাঙাল*রা,কাঙাল রা
ক-া-ঙ-া-ল- -র-া,কাঙাল রা
ক/া/ঙ/া/ল/ /র/া,কাঙাল রা
কাঙাল **,কাঙাল রা
কাটমানি *োর,কাটমানি খোর
ক-া-ট-ম-া-ন-ি- -খ-ো-র,কাটমানি খোর
ক/া/ট/ম/া/ন/ি/ /খ/ো/র,কাটমানি খোর
ক*টম**ি খোর,কাটমানি খোর
ক*টা কলা,কাটা কলা
ক-া-ট-া- -ক-ল-া,কাটা কলা
ক/া/ট/া/ /ক/ল/া,কাটা কলা
ক*টা কলা,কাটা কলা
কাটা কা*া,কাটা কাটা
ক-া-ট-া- -ক-া-ট-া,কাটা কাটা
ক/া/ট/া/ /ক/া/ট/া,কাটা কাটা
কা*া*কাটা,কাটা কাটা
কাট* খাজ,কাটা খাজ
ক-া-ট-া- -খ-া-জ,কাটা খাজ
ক/া/ট/া/ /খ/া/জ,কাটা খাজ
কাটা*খাজ,কাটা খাজ
কা*া গুলো,কাটা গুলো
ক-া-ট-া- -গ-ু-ল-ো,কাটা গুলো
ক/া/ট/া/ /গ/ু/ল/ো,কাটা গুলো
কা*া গু*ো,কাটা গুলো
কাটা *ায়ে,কাটা ঘায়ে
ক-া-ট-া- -ঘ-া-য়-ে,কাটা ঘায়ে
ক/া/ট/া/ /ঘ/া/য়/ে,কাটা ঘায়ে
কা*া ঘ**ে,কাটা ঘায়ে
কাট* চোদা,কাটা চোদা
ক-া-ট-া- -চ-ো-দ-া,কাটা চোদা
ক/া/ট/া/ /চ/ো/দ/া,কাটা চোদা
ক**া চো**,কাটা চোদা
কা*া ছাগল,কাটা ছাগল
ক-া-ট-া- -ছ-া-গ-ল,কাটা ছাগল
ক/া/ট/া/ /ছ/া/গ/ল,কাটা ছাগল
ক*ট* ছাগল,কাটা ছাগল
ক*টা দের,কাটা দের
ক-া-ট-া- -দ-ে-র,কাটা দের
ক/া/ট/া/ /দ/ে/র,কাটা দের
কা*া**ে*,কাটা দের
কাটা *াঁড়া,কাটা বাঁড়া
ক-া-ট-া- -ব-া-ঁ-ড়-া,কাটা বাঁড়া
ক/া/ট/া/ /ব/া/ঁ/ড়/া,কাটা বাঁড়া
**টা*ব*ঁড়া,কাটা বাঁড়া
কাটা *াল,কাটা মাল
ক-া-ট-া- -ম-া-ল,কাটা মাল
ক/া/ট/া/ /ম/া/ল,কাটা মাল
কাট**মা*,কাটা মাল
কাটা *েশিন,কাটা মেশিন
ক-া-ট-া- -ম-ে-শ-ি-ন,কাটা মেশিন
ক/া/ট/া/ /ম/ে/শ/ি/ন,কাটা মেশিন
কাটা *েশ**,কাটা মেশিন
কাটার বাচ্*া,কাটার বাচ্চা
ক-া-ট-া-র- -ব-া-চ-্-চ-া,কাটার বাচ্চা
ক/া/ট/া/র/ /ব/া/চ/্/চ/া,কাটার বাচ্চা
ক*টার বাচ্চা,কাটার বাচ্চা
কাটা* মতো,কাটার মতো
ক-া-ট-া-র- -ম-ত-ো,কাটার মতো
ক/া/ট/া/র/ /ম/ত/ো,কাটার মতো
ক*ট*র*মতো,কাটার মতো
ক*ঠ মোল্লা,কাঠ মোল্লা
ক-া-ঠ- -ম-ো-ল-্-ল-া,কাঠ মোল্লা
ক/া/ঠ/ /ম/ো/ল/্/ল/া,কাঠ মোল্লা
ক** মোল***,কাঠ মোল্লা
কাঠাল প*তা,কাঠাল পাতা
ক-া-ঠ-া-ল- -প-া-ত-া,কাঠাল পাতা
ক/া/ঠ/া/ল/ /প/া/ত/া,কাঠাল পাতা
ক***ল প*তা,কাঠাল পাতা
ক*দিয়ানি ধর্মের,কাদিয়ানি ধর্মের
ক-া-দ-ি-য-়-া-ন-ি- -ধ-র-্-ম-ে-র,কাদিয়ানি ধর্মের
ক/া/দ/ি/য/়/া/ন/ি/ /ধ/র/্/ম/ে/র,কাদিয়ানি ধর্মের
*াদি**া** *র্*ে*,কাদিয়ানি ধর্মের
কা*ে ধরে,কানে ধরে
ক-া-ন-ে- -ধ-র-ে,কানে ধরে
ক/া/ন/ে/ /ধ/র/ে,কানে ধরে
ক*নে ধরে,কানে ধরে
কানের নি*ে,কানের নিচে
ক-া-ন-ে-র- -ন-ি-চ-ে,কানের নিচে
ক/া/ন/ে/র/ /ন/ি/চ/ে,কানের নিচে
কান*র *িচে,কানের নিচে
কানের স*মনে,কানের সামনে
ক-া-ন-ে-র- -স-া-ম-ন-ে,কানের সামনে
ক/া/ন/ে/র/ /স/া/ম/ন/ে,কানের সামনে
ক***র স*ম*ে,কানের সামনে
কাপড় খ*লে,কাপড় খুলে
ক-া-প-ড-়- -খ-ু-ল-ে,কাপড় খুলে
ক/া/প/ড/়/ /খ/ু/ল/ে,কাপড় খুলে
কাপড় খু*ে,কাপড় খুলে
কাপড় ছ*ড়া,কাপড় ছাড়া
ক-া-প-ড়- -ছ-া-ড়-া,কাপড় ছাড়া
ক/া/প/ড়/ /ছ/া/ড়/া,কাপড় ছাড়া
কাপড় ছাড়*,কাপড় ছাড়া
কাপড় ছা*াই,কাপড় ছাড়াই
ক-া-প-ড়- -ছ-া-ড়-া-ই,কাপড় ছাড়াই
ক/া/প/ড়/ /ছ/া/ড়/া/ই,কাপড় ছাড়াই
কাপড় ছাড়া*,কাপড় ছাড়াই
ক*পড় ছোট,কাপড় ছোট
ক-া-প-ড়- -ছ-ো-ট,কাপড় ছোট
ক/া/প/ড়/ /ছ/ো/ট,কাপড় ছোট
**পড় ছ**,কাপড় ছোট
কাপড়*তুলে,কাপড় তুলে
ক-া-প-ড-়- -ত-ু-ল-ে,কাপড় তুলে
